query,hit,identity,count
"pH12-28F::IQI8EWF01CKUD0 rank=0341058 x=940.5 y=1606.5 length=333","Sphingomonas sp -I90.14 Q325"
"pH12-28F::IQI8EWF01CKUD0 rank=0341058 x=940.5 y=1606.5 length=333","Sphingomonas sp -I88.73 Q325"
"pH2_s-28F::IQMTTU203FY4N3 rank=0368138 x=2333.0 y=1233.0 length=333","Synechococcus sp -I85.20 Q325"
"pH2_s-28F::IQMTTU203FY4N3 rank=0368138 x=2333.0 y=1233.0 length=333","Synechococcus sp -I85.20 Q325"
"pH2_s-28F::IQMTTU203FY4N3 rank=0368138 x=2333.0 y=1233.0 length=333","Leptolyngbya frigida -I84.30 Q325"
"pH2_s-28F::IQMTTU203FY4N3 rank=0368138 x=2333.0 y=1233.0 length=333","Planktothrix agardhii -I84.30 Q325"
"pH2_s-28F::IQMTTU203FY4N3 rank=0368138 x=2333.0 y=1233.0 length=333","Planktothrix agardhii -I84.16 Q325"
"pH2_s-28F::IQMTTU202DY144 rank=0391712 x=1512.5 y=1542.0 length=333","Phormidium sp -I88.11 Q325"
"pH2_s-28F::IQMTTU202DY144 rank=0391712 x=1512.5 y=1542.0 length=333","Fulvimarina sp -I86.81 Q325"
"pH2_s-28F::IQMTTU202DY144 rank=0391712 x=1512.5 y=1542.0 length=333","Fulvimarina sp -I86.81 Q325"
"pH2_s-28F::IQMTTU202DY144 rank=0391712 x=1512.5 y=1542.0 length=333","Fulvimarina sp -I86.81 Q325"
"pH2_s-28F::IQMTTU202DY144 rank=0391712 x=1512.5 y=1542.0 length=333","Rhodomicrobium sp -I86.81 Q325"
"pH2_s-28F::IQMTTU203GRD7K rank=0350401 x=2655.5 y=1054.5 length=333","Phormidium sp -I91.37 Q325"
"pH2_s-28F::IQMTTU203GRD7K rank=0350401 x=2655.5 y=1054.5 length=333","Sphingomonas sp -I92.79 Q325"
"pH2_s-28F::IQMTTU203GRD7K rank=0350401 x=2655.5 y=1054.5 length=333","Fulvimarina sp -I93.04 Q325"
"pH2_s-28F::IQMTTU203GRD7K rank=0350401 x=2655.5 y=1054.5 length=333","Fulvimarina sp -I93.04 Q325"
"pH2_s-28F::IQMTTU203GRD7K rank=0350401 x=2655.5 y=1054.5 length=333","Fulvimarina sp -I93.04 Q325"
"pH2_s-28F::IQMTTU202DOTU4 rank=0399652 x=1395.5 y=3486.0 length=333","Phormidium sp -I89.58 Q325"
"pH2_s-28F::IQMTTU202DOTU4 rank=0399652 x=1395.5 y=3486.0 length=333","Fulvimarina sp -I88.19 Q325"
"pH2_s-28F::IQMTTU202DOTU4 rank=0399652 x=1395.5 y=3486.0 length=333","Fulvimarina sp -I88.19 Q325"
"pH2_s-28F::IQMTTU202DOTU4 rank=0399652 x=1395.5 y=3486.0 length=333","Fulvimarina sp -I88.19 Q325"
"pH2_s-28F::IQMTTU202DOTU4 rank=0399652 x=1395.5 y=3486.0 length=333","Fulvimarina sp -I88.19 Q325"
"97-28F::IQI8EWF01B8FLM rank=0458090 x=799.0 y=104.0 length=333","Burkholderia sp -I99.47 Q325"
"97-28F::IQI8EWF01B8FLM rank=0458090 x=799.0 y=104.0 length=333","Burkholderia sp -I99.46 Q325"
"97-28F::IQI8EWF01B8FLM rank=0458090 x=799.0 y=104.0 length=333","Burkholderia sp -I99.46 Q325"
"97-28F::IQI8EWF01B8FLM rank=0458090 x=799.0 y=104.0 length=333","Burkholderia sp -I99.46 Q325"
"97-28F::IQI8EWF01B8FLM rank=0458090 x=799.0 y=104.0 length=333","Burkholderia sp -I99.46 Q325"
"pH2_s-28F::IQMTTU202CZJTX rank=0399930 x=1107.0 y=3731.5 length=333","Synechococcus sp -I85.97 Q325"
"pH2_s-28F::IQMTTU202CZJTX rank=0399930 x=1107.0 y=3731.5 length=333","Synechococcus sp -I85.97 Q325"
"pH2_s-28F::IQMTTU202CZJTX rank=0399930 x=1107.0 y=3731.5 length=333","Synechococcus sp -I85.97 Q325"
"pH2_s-28F::IQMTTU202CZJTX rank=0399930 x=1107.0 y=3731.5 length=333","Leptolyngbya frigida -I85.07 Q325"
"pH2_s-28F::IQMTTU202CZJTX rank=0399930 x=1107.0 y=3731.5 length=333","Planktothrix agardhii -I85.07 Q325"
"pH2_s-28F::IQMTTU202C7YHR rank=0427762 x=1203.5 y=2765.5 length=333","Synechococcus sp -I84.38 Q325"
"pH2_s-28F::IQMTTU202C7YHR rank=0427762 x=1203.5 y=2765.5 length=333","Synechococcus sp -I84.38 Q325"
"pH2_s-28F::IQMTTU202C7YHR rank=0427762 x=1203.5 y=2765.5 length=333","Planktothrix agardhii -I84.82 Q325"
"pH2_s-28F::IQMTTU202C7YHR rank=0427762 x=1203.5 y=2765.5 length=333","Synechococcus sp -I83.11 Q325"
"pH2_s-28F::IQMTTU202C7YHR rank=0427762 x=1203.5 y=2765.5 length=333","Leptolyngbya frigida -I83.93 Q325"
"pH2_s-28F::IQMTTU203GV17E rank=0300804 x=2708.0 y=1688.0 length=332","Clostridium sp -I81.48 Q324"
"pH2_s-28F::IQMTTU203GV17E rank=0300804 x=2708.0 y=1688.0 length=332","Clostridium sp -I80.42 Q324"
"pH2_s-28F::IQMTTU203GV17E rank=0300804 x=2708.0 y=1688.0 length=332","Clostridium sp -I80.42 Q324"
"pH2_s-28F::IQMTTU203GV17E rank=0300804 x=2708.0 y=1688.0 length=332","Methylobacterium sp -I92.05 Q324"
"pH2_s-28F::IQMTTU203GV17E rank=0300804 x=2708.0 y=1688.0 length=332","Methylobacterium sp -I92.05 Q324"
"pH2_s-28F::IQMTTU203GZ2ZF rank=0246442 x=2754.0 y=905.0 length=332","Synechococcus sp -I86.55 Q324"
"pH2_s-28F::IQMTTU203GZ2ZF rank=0246442 x=2754.0 y=905.0 length=332","Leptolyngbya frigida -I85.65 Q324"
"pH2_s-28F::IQMTTU203GZ2ZF rank=0246442 x=2754.0 y=905.0 length=332","Planktothrix agardhii -I85.65 Q324"
"pH2_s-28F::IQMTTU203GZ2ZF rank=0246442 x=2754.0 y=905.0 length=332","Planktothrix agardhii -I85.52 Q324"
"pH2_s-28F::IQMTTU203GZ2ZF rank=0246442 x=2754.0 y=905.0 length=332","Synechococcus sp -I84.38 Q324"
"pH2_r-28F::IQI8EWF01EXM6O rank=0221180 x=1906.0 y=1294.0 length=332","Cardiobacterium valvarum -I98.33 Q324"
"pH2_r-28F::IQI8EWF01EXM6O rank=0221180 x=1906.0 y=1294.0 length=332","Thermochromatium tepidum -I95.31 Q324"
"pH2_r-28F::IQI8EWF01EXM6O rank=0221180 x=1906.0 y=1294.0 length=332","Streptomyces sp -I96.72 Q324"
"pH2_r-28F::IQI8EWF01EXM6O rank=0221180 x=1906.0 y=1294.0 length=332","Achromatium sp -I95.31 Q324"
"pH2_r-28F::IQI8EWF01EXM6O rank=0221180 x=1906.0 y=1294.0 length=332","Desulfobulbus sp -I95.31 Q324"
"pH2_s-28F::IQMTTU202DP4EP rank=0255504 x=1410.5 y=2367.0 length=332","Planktothrix agardhii -I82.95 Q324"
"pH2_s-28F::IQMTTU202DP4EP rank=0255504 x=1410.5 y=2367.0 length=332","Clostridium sp -I83.24 Q324"
"pH2_s-28F::IQMTTU202DP4EP rank=0255504 x=1410.5 y=2367.0 length=332","Leptolyngbya antarctica -I81.94 Q324"
"pH2_s-28F::IQMTTU202DP4EP rank=0255504 x=1410.5 y=2367.0 length=332","Leptolyngbya antarctica -I81.94 Q324"
"pH2_s-28F::IQMTTU202DP4EP rank=0255504 x=1410.5 y=2367.0 length=332","Clostridium sp -I82.16 Q324"
"pH2_s-28F::IQMTTU202CY1ZI rank=0396132 x=1102.0 y=1084.0 length=332","Planktothrix sp -I85.78 Q324"
"pH2_s-28F::IQMTTU202CY1ZI rank=0396132 x=1102.0 y=1084.0 length=332","Nodularia sphaerocarpa -I85.52 Q324"
"pH2_s-28F::IQMTTU202CY1ZI rank=0396132 x=1102.0 y=1084.0 length=332","Nodularia harveyana -I85.52 Q324"
"pH2_s-28F::IQMTTU202CY1ZI rank=0396132 x=1102.0 y=1084.0 length=332","Nodularia sphaerocarpa -I85.52 Q324"
"pH2_s-28F::IQMTTU202CY1ZI rank=0396132 x=1102.0 y=1084.0 length=332","Nodularia sphaerocarpa -I85.52 Q324"
"salt-28F::IQI8EWF01DNGPP rank=0032424 x=1380.0 y=1227.0 length=373","Planktothrix pseudagardhii -I85.84 Q324"
"salt-28F::IQI8EWF01DNGPP rank=0032424 x=1380.0 y=1227.0 length=373","Planktothrix pseudagardhii -I85.84 Q324"
"salt-28F::IQI8EWF01DNGPP rank=0032424 x=1380.0 y=1227.0 length=373","Planktothrix pseudagardhii -I85.84 Q324"
"salt-28F::IQI8EWF01DNGPP rank=0032424 x=1380.0 y=1227.0 length=373","Planktothrix pseudagardhii -I85.84 Q324"
"salt-28F::IQI8EWF01DNGPP rank=0032424 x=1380.0 y=1227.0 length=373","Planktothrix agardhii -I85.84 Q324"
"salt-28F::IQI8EWF01E1BZ4 rank=0375209 x=1948.5 y=1394.0 length=332","Sphingomonas sp -I90.54 Q324"
"salt-28F::IQI8EWF01E1BZ4 rank=0375209 x=1948.5 y=1394.0 length=332","Sphingomonas sp -I90.54 Q324"
"salt-28F::IQI8EWF01E1BZ4 rank=0375209 x=1948.5 y=1394.0 length=332","Agrobacterium sp -I90.54 Q324"
"salt-28F::IQI8EWF01E1BZ4 rank=0375209 x=1948.5 y=1394.0 length=332","Sphingomonas sp -I90.54 Q324"
"salt-28F::IQI8EWF01E1BZ4 rank=0375209 x=1948.5 y=1394.0 length=332","Sphingomonas sp -I89.19 Q324"
"96-28F::IQI8EWF01DFB28 rank=0061330 x=1287.0 y=2914.0 length=332","Enterobacter sp -I99.42 Q324"
"96-28F::IQI8EWF01DFB28 rank=0061330 x=1287.0 y=2914.0 length=332","Serratia liquefaciens -I99.42 Q324"
"96-28F::IQI8EWF01DFB28 rank=0061330 x=1287.0 y=2914.0 length=332","Serratia proteamaculans -I99.42 Q324"
"96-28F::IQI8EWF01DFB28 rank=0061330 x=1287.0 y=2914.0 length=332","Enterobacter sp -I99.42 Q324"
"96-28F::IQI8EWF01DFB28 rank=0061330 x=1287.0 y=2914.0 length=332","Serratia sp -I99.42 Q324"
"pH2_s-28F::IQMTTU203FQXKS rank=0369499 x=2239.0 y=3818.5 length=332","Phormidium sp -I91.43 Q324"
"pH2_s-28F::IQMTTU203FQXKS rank=0369499 x=2239.0 y=3818.5 length=332","Fulvimarina sp -I90.07 Q324"
"pH2_s-28F::IQMTTU203FQXKS rank=0369499 x=2239.0 y=3818.5 length=332","Fulvimarina sp -I90.07 Q324"
"pH2_s-28F::IQMTTU203FQXKS rank=0369499 x=2239.0 y=3818.5 length=332","Fulvimarina sp -I90.07 Q324"
"pH2_s-28F::IQMTTU203FQXKS rank=0369499 x=2239.0 y=3818.5 length=332","Rhodomicrobium sp -I90.07 Q324"
"106-28F::IQI8EWF01BN3O9 rank=0688035 x=567.0 y=1835.0 length=332","Burkholderia sp -I98.06 Q324"
"106-28F::IQI8EWF01BN3O9 rank=0688035 x=567.0 y=1835.0 length=332","Burkholderia sp -I98.06 Q324"
"106-28F::IQI8EWF01BN3O9 rank=0688035 x=567.0 y=1835.0 length=332","Burkholderia sp -I98.06 Q324"
"106-28F::IQI8EWF01BN3O9 rank=0688035 x=567.0 y=1835.0 length=332","Burkholderia sp -I98.47 Q324"
"106-28F::IQI8EWF01BN3O9 rank=0688035 x=567.0 y=1835.0 length=332","Burkholderia sp -I98.96 Q324"
"79-28F::IQI8EWF01ENAQF rank=0130557 x=1788.0 y=1925.5 length=582","Photobacterium sp -I100.00 Q324"
"79-28F::IQI8EWF01ENAQF rank=0130557 x=1788.0 y=1925.5 length=582","Pseudomonas aeruginosa -I100.00 Q324"
"79-28F::IQI8EWF01ENAQF rank=0130557 x=1788.0 y=1925.5 length=582","Acinetobacter calcoaceticus -I100.00 Q324"
"79-28F::IQI8EWF01ENAQF rank=0130557 x=1788.0 y=1925.5 length=582","Acinetobacter calcoaceticus -I100.00 Q324"
"79-28F::IQI8EWF01ENAQF rank=0130557 x=1788.0 y=1925.5 length=582","Pectobacterium carotovorum -I100.00 Q324"
"salt-28F::IQI8EWF01EDYF2 rank=0077504 x=1682.5 y=272.0 length=332","Hyphomicrobium sp -I93.75 Q324"
"salt-28F::IQI8EWF01EDYF2 rank=0077504 x=1682.5 y=272.0 length=332","Hyphomicrobium sp -I93.75 Q324"
"salt-28F::IQI8EWF01EDYF2 rank=0077504 x=1682.5 y=272.0 length=332","Wolbachia sp -I95.00 Q324"
"salt-28F::IQI8EWF01EDYF2 rank=0077504 x=1682.5 y=272.0 length=332","Stenotrophomonas sp -I95.00 Q324"
"salt-28F::IQI8EWF01EDYF2 rank=0077504 x=1682.5 y=272.0 length=332","Pseudoxanthomonas mexicana -I95.00 Q324"
"in-28F::IRKBNVN04ICZ2N rank=0046746 x=3311.0 y=1805.0 length=332","Acinetobacter calcoaceticus -I84.91 Q324"
"in-28F::IRKBNVN04ICZ2N rank=0046746 x=3311.0 y=1805.0 length=332","Acinetobacter calcoaceticus -I84.91 Q324"
"in-28F::IRKBNVN04ICZ2N rank=0046746 x=3311.0 y=1805.0 length=332","Acinetobacter sp -I84.91 Q324"
"in-28F::IRKBNVN04ICZ2N rank=0046746 x=3311.0 y=1805.0 length=332","Acinetobacter calcoaceticus -I84.91 Q324"
"in-28F::IRKBNVN04ICZ2N rank=0046746 x=3311.0 y=1805.0 length=332","Acinetobacter calcoaceticus -I84.91 Q324"
"pH2_s-28F::IQMTTU203GK5X2 rank=0283817 x=2584.5 y=1224.5 length=355","Clostridium sp -I81.82 Q324"
"pH2_s-28F::IQMTTU203GK5X2 rank=0283817 x=2584.5 y=1224.5 length=355","Leptolyngbya frigida -I83.18 Q324"
"pH2_s-28F::IQMTTU203GK5X2 rank=0283817 x=2584.5 y=1224.5 length=355","Clostridium sp -I80.75 Q324"
"pH2_s-28F::IQMTTU203GK5X2 rank=0283817 x=2584.5 y=1224.5 length=355","Caminicella sporogenes -I80.87 Q324"
"pH2_s-28F::IQMTTU203GK5X2 rank=0283817 x=2584.5 y=1224.5 length=355","Caminicella sporogenes -I80.87 Q324"
"pH2_s-28F::IQMTTU202EWMG0 rank=0429896 x=1894.0 y=2866.0 length=332","Synechococcus sp -I83.18 Q324"
"pH2_s-28F::IQMTTU202EWMG0 rank=0429896 x=1894.0 y=2866.0 length=332","Synechococcus sp -I83.18 Q324"
"pH2_s-28F::IQMTTU202EWMG0 rank=0429896 x=1894.0 y=2866.0 length=332","Leptolyngbya frigida -I83.18 Q324"
"pH2_s-28F::IQMTTU202EWMG0 rank=0429896 x=1894.0 y=2866.0 length=332","Planktothrix agardhii -I83.64 Q324"
"pH2_s-28F::IQMTTU202EWMG0 rank=0429896 x=1894.0 y=2866.0 length=332","Planktothrix agardhii -I83.49 Q324"
"96-28F::IQI8EWF01D3906 rank=0542989 x=1571.5 y=3384.0 length=332","Serratia liquefaciens -I98.37 Q324"
"96-28F::IQI8EWF01D3906 rank=0542989 x=1571.5 y=3384.0 length=332","Serratia proteamaculans -I98.37 Q324"
"96-28F::IQI8EWF01D3906 rank=0542989 x=1571.5 y=3384.0 length=332","Serratia sp -I98.37 Q324"
"96-28F::IQI8EWF01D3906 rank=0542989 x=1571.5 y=3384.0 length=332","Pseudomonas sp -I98.37 Q324"
"96-28F::IQI8EWF01D3906 rank=0542989 x=1571.5 y=3384.0 length=332","Serratia sp -I98.37 Q324"
"salt-28F::IQI8EWF01CBIAX rank=0226107 x=834.0 y=215.0 length=366","Wolbachia sp -I95.00 Q324"
"salt-28F::IQI8EWF01CBIAX rank=0226107 x=834.0 y=215.0 length=366","Wolbachia pipientis -I95.00 Q324"
"salt-28F::IQI8EWF01CBIAX rank=0226107 x=834.0 y=215.0 length=366","Hyphomicrobium sp -I92.19 Q324"
"salt-28F::IQI8EWF01CBIAX rank=0226107 x=834.0 y=215.0 length=366","Desulfuromusa sp -I93.44 Q324"
"salt-28F::IQI8EWF01CBIAX rank=0226107 x=834.0 y=215.0 length=366","Kaistia sp -I93.44 Q324"
"pH2_s-28F::IQMTTU203FOV73 rank=0159379 x=2216.5 y=2961.5 length=332","Synechococcus sp -I86.11 Q324"
"pH2_s-28F::IQMTTU203FOV73 rank=0159379 x=2216.5 y=2961.5 length=332","Leptolyngbya frigida -I85.19 Q324"
"pH2_s-28F::IQMTTU203FOV73 rank=0159379 x=2216.5 y=2961.5 length=332","Planktothrix agardhii -I85.19 Q324"
"pH2_s-28F::IQMTTU203FOV73 rank=0159379 x=2216.5 y=2961.5 length=332","Planktothrix agardhii -I85.05 Q324"
"pH2_s-28F::IQMTTU203FOV73 rank=0159379 x=2216.5 y=2961.5 length=332","Synechococcus sp -I83.87 Q324"
"pH2_r-28F::IQI8EWF01EX5TY rank=0096190 x=1912.0 y=884.0 length=331","Acidiphilium sp -I87.16 Q323"
"pH2_r-28F::IQI8EWF01EX5TY rank=0096190 x=1912.0 y=884.0 length=331","Symploca sp -I87.44 Q323"
"pH2_r-28F::IQI8EWF01EX5TY rank=0096190 x=1912.0 y=884.0 length=331","Anabaena sp -I85.78 Q323"
"pH2_r-28F::IQI8EWF01EX5TY rank=0096190 x=1912.0 y=884.0 length=331","Dolichospermum lemmermanii -I85.32 Q323"
"pH2_r-28F::IQI8EWF01EX5TY rank=0096190 x=1912.0 y=884.0 length=331","Anabaena sp -I85.32 Q323"
"pH2_s-28F::IQMTTU202DUNO4 rank=0325593 x=1462.0 y=998.0 length=331","Synechococcus sp -I86.04 Q323"
"pH2_s-28F::IQMTTU202DUNO4 rank=0325593 x=1462.0 y=998.0 length=331","Leptolyngbya frigida -I85.14 Q323"
"pH2_s-28F::IQMTTU202DUNO4 rank=0325593 x=1462.0 y=998.0 length=331","Planktothrix agardhii -I85.14 Q323"
"pH2_s-28F::IQMTTU202DUNO4 rank=0325593 x=1462.0 y=998.0 length=331","Planktothrix agardhii -I85.00 Q323"
"pH2_s-28F::IQMTTU202DUNO4 rank=0325593 x=1462.0 y=998.0 length=331","Synechococcus sp -I83.86 Q323"
"pH2_s-28F::IQMTTU202C6EEZ rank=0246068 x=1185.0 y=3817.0 length=331","Anabaena sp -I85.59 Q323"
"pH2_s-28F::IQMTTU202C6EEZ rank=0246068 x=1185.0 y=3817.0 length=331","Leptolyngbya frigida -I84.30 Q323"
"pH2_s-28F::IQMTTU202C6EEZ rank=0246068 x=1185.0 y=3817.0 length=331","Synechococcus sp -I83.86 Q323"
"pH2_s-28F::IQMTTU202C6EEZ rank=0246068 x=1185.0 y=3817.0 length=331","Planktothrix agardhii -I84.30 Q323"
"pH2_s-28F::IQMTTU202C6EEZ rank=0246068 x=1185.0 y=3817.0 length=331","Planktothrix agardhii -I84.16 Q323"
"96-28F::IQI8EWF01DOWPU rank=0123851 x=1396.0 y=3088.5 length=331","Enterobacter sp -I99.42 Q323"
"96-28F::IQI8EWF01DOWPU rank=0123851 x=1396.0 y=3088.5 length=331","Serratia liquefaciens -I99.42 Q323"
"96-28F::IQI8EWF01DOWPU rank=0123851 x=1396.0 y=3088.5 length=331","Serratia proteamaculans -I99.42 Q323"
"96-28F::IQI8EWF01DOWPU rank=0123851 x=1396.0 y=3088.5 length=331","Enterobacter sp -I99.42 Q323"
"96-28F::IQI8EWF01DOWPU rank=0123851 x=1396.0 y=3088.5 length=331","Serratia sp -I99.42 Q323"
"in-28F::IRKBNVN04JGBPA rank=0195047 x=3759.0 y=1452.5 length=442","Pseudomonas sp -I96.25 Q323"
"in-28F::IRKBNVN04JGBPA rank=0195047 x=3759.0 y=1452.5 length=442","Flavobacterium sp -I94.44 Q323"
"in-28F::IRKBNVN04JGBPA rank=0195047 x=3759.0 y=1452.5 length=442","Pedobacter sp -I94.44 Q323"
"in-28F::IRKBNVN04JGBPA rank=0195047 x=3759.0 y=1452.5 length=442","Flavobacterium sp -I94.94 Q323"
"in-28F::IRKBNVN04JGBPA rank=0195047 x=3759.0 y=1452.5 length=442","Capnocytophaga canimorsus -I93.90 Q323"
"pH2_s-28F::IQMTTU203FOYQN rank=0231473 x=2217.5 y=2125.0 length=331","Leptolyngbya frigida -I84.19 Q323"
"pH2_s-28F::IQMTTU203FOYQN rank=0231473 x=2217.5 y=2125.0 length=331","Planktothrix agardhii -I84.19 Q323"
"pH2_s-28F::IQMTTU203FOYQN rank=0231473 x=2217.5 y=2125.0 length=331","Planktothrix agardhii -I84.04 Q323"
"pH2_s-28F::IQMTTU203FOYQN rank=0231473 x=2217.5 y=2125.0 length=331","Planktothrix agardhii -I82.79 Q323"
"pH2_s-28F::IQMTTU203FOYQN rank=0231473 x=2217.5 y=2125.0 length=331","Leptolyngbya antarctica -I81.78 Q323"
"pH2_s-28F::IQMTTU202EO4N3 rank=0302585 x=1809.0 y=1361.5 length=331","Leptolyngbya frigida -I82.43 Q323"
"pH2_s-28F::IQMTTU202EO4N3 rank=0302585 x=1809.0 y=1361.5 length=331","Planktothrix agardhii -I83.33 Q323"
"pH2_s-28F::IQMTTU202EO4N3 rank=0302585 x=1809.0 y=1361.5 length=331","Planktothrix agardhii -I93.33 Q323"
"pH2_s-28F::IQMTTU202EO4N3 rank=0302585 x=1809.0 y=1361.5 length=331","Planktothrix agardhii -I93.33 Q323"
"pH2_s-28F::IQMTTU202EO4N3 rank=0302585 x=1809.0 y=1361.5 length=331","Oscillatoria sp -I94.06 Q323"
"pH12-28F::IQI8EWF01BOF6Y rank=0277878 x=571.0 y=1640.5 length=331","Sphingomonas sp -I90.14 Q323"
"pH12-28F::IQI8EWF01BOF6Y rank=0277878 x=571.0 y=1640.5 length=331","Sphingomonas sp -I90.14 Q323"
"pH12-28F::IQI8EWF01BOF6Y rank=0277878 x=571.0 y=1640.5 length=331","Agrobacterium sp -I90.14 Q323"
"pH12-28F::IQI8EWF01BOF6Y rank=0277878 x=571.0 y=1640.5 length=331","Sphingomonas sp -I90.14 Q323"
"pH12-28F::IQI8EWF01BOF6Y rank=0277878 x=571.0 y=1640.5 length=331","Sphingomonas sp -I88.73 Q323"
"pH2_s-28F::IQMTTU203FN6W8 rank=0256333 x=2208.0 y=2938.0 length=400","Planktothrix agardhii -I83.26 Q323"
"pH2_s-28F::IQMTTU203FN6W8 rank=0256333 x=2208.0 y=2938.0 length=400","Planktothrix agardhii -I83.11 Q323"
"pH2_s-28F::IQMTTU203FN6W8 rank=0256333 x=2208.0 y=2938.0 length=400","Planktothrix sp -I82.81 Q323"
"pH2_s-28F::IQMTTU203FN6W8 rank=0256333 x=2208.0 y=2938.0 length=400","Planktothrix agardhii -I82.35 Q323"
"pH2_s-28F::IQMTTU203FN6W8 rank=0256333 x=2208.0 y=2938.0 length=400","Clostridium sp -I82.07 Q323"
"96-28F::IQI8EWF01DP30P rank=0314328 x=1410.0 y=1863.0 length=330","Serratia liquefaciens -I99.54 Q322"
"96-28F::IQI8EWF01DP30P rank=0314328 x=1410.0 y=1863.0 length=330","Serratia proteamaculans -I99.54 Q322"
"96-28F::IQI8EWF01DP30P rank=0314328 x=1410.0 y=1863.0 length=330","Serratia sp -I99.54 Q322"
"96-28F::IQI8EWF01DP30P rank=0314328 x=1410.0 y=1863.0 length=330","Pseudomonas sp -I99.54 Q322"
"96-28F::IQI8EWF01DP30P rank=0314328 x=1410.0 y=1863.0 length=330","Serratia sp -I99.54 Q322"
"in-28F::IRKBNVN04JALFL rank=0246988 x=3694.5 y=367.5 length=330","Methylobacterium sp -I86.24 Q322"
"in-28F::IRKBNVN04JALFL rank=0246988 x=3694.5 y=367.5 length=330","Planktothrix pseudagardhii -I85.32 Q322"
"in-28F::IRKBNVN04JALFL rank=0246988 x=3694.5 y=367.5 length=330","Planktothrix pseudagardhii -I85.32 Q322"
"in-28F::IRKBNVN04JALFL rank=0246988 x=3694.5 y=367.5 length=330","Planktothrix pseudagardhii -I84.86 Q322"
"in-28F::IRKBNVN04JALFL rank=0246988 x=3694.5 y=367.5 length=330","Planktothrix pseudagardhii -I84.86 Q322"
"salt-28F::IQI8EWF01ECYXQ rank=0672635 x=1670.0 y=3404.0 length=330","Cellvibrio sp -I90.91 Q322"
"salt-28F::IQI8EWF01ECYXQ rank=0672635 x=1670.0 y=3404.0 length=330","Hyphomicrobium sp -I90.91 Q322"
"salt-28F::IQI8EWF01ECYXQ rank=0672635 x=1670.0 y=3404.0 length=330","Agrobacterium sp -I91.53 Q322"
"salt-28F::IQI8EWF01ECYXQ rank=0672635 x=1670.0 y=3404.0 length=330","Stenotrophomonas maltophilia -I91.53 Q322"
"salt-28F::IQI8EWF01ECYXQ rank=0672635 x=1670.0 y=3404.0 length=330","Stenotrophomonas maltophilia -I91.53 Q322"
"pH2_s-28F::IQMTTU203FRFJ5 rank=0356775 x=2245.5 y=2547.5 length=330","Synechococcus sp -I85.65 Q322"
"pH2_s-28F::IQMTTU203FRFJ5 rank=0356775 x=2245.5 y=2547.5 length=330","Leptolyngbya frigida -I84.72 Q322"
"pH2_s-28F::IQMTTU203FRFJ5 rank=0356775 x=2245.5 y=2547.5 length=330","Planktothrix agardhii -I84.72 Q322"
"pH2_s-28F::IQMTTU203FRFJ5 rank=0356775 x=2245.5 y=2547.5 length=330","Planktothrix agardhii -I84.58 Q322"
"pH2_s-28F::IQMTTU203FRFJ5 rank=0356775 x=2245.5 y=2547.5 length=330","Synechococcus sp -I83.41 Q322"
"pH2_s-28F::IQMTTU203G2MJ4 rank=0327440 x=2783.0 y=802.5 length=330","Fulvimarina sp -I92.17 Q322"
"pH2_s-28F::IQMTTU203G2MJ4 rank=0327440 x=2783.0 y=802.5 length=330","Fulvimarina sp -I92.17 Q322"
"pH2_s-28F::IQMTTU203G2MJ4 rank=0327440 x=2783.0 y=802.5 length=330","Fulvimarina sp -I92.17 Q322"
"pH2_s-28F::IQMTTU203G2MJ4 rank=0327440 x=2783.0 y=802.5 length=330","Fulvimarina sp -I92.17 Q322"
"pH2_s-28F::IQMTTU203G2MJ4 rank=0327440 x=2783.0 y=802.5 length=330","Rhodomicrobium sp -I92.17 Q322"
"pH2_s-28F::IQMTTU203F5EAC rank=0297727 x=2404.5 y=2818.5 length=381","Phormidium sp -I90.58 Q322"
"pH2_s-28F::IQMTTU203F5EAC rank=0297727 x=2404.5 y=2818.5 length=381","Fulvimarina sp -I92.98 Q322"
"pH2_s-28F::IQMTTU203F5EAC rank=0297727 x=2404.5 y=2818.5 length=381","Fulvimarina sp -I92.98 Q322"
"pH2_s-28F::IQMTTU203F5EAC rank=0297727 x=2404.5 y=2818.5 length=381","Fulvimarina sp -I92.98 Q322"
"pH2_s-28F::IQMTTU203F5EAC rank=0297727 x=2404.5 y=2818.5 length=381","Fulvimarina sp -I92.98 Q322"
"pH2_s-28F::IQMTTU203FJ0IL rank=0296493 x=2161.0 y=523.5 length=330","Synechococcus sp -I85.91 Q322"
"pH2_s-28F::IQMTTU203FJ0IL rank=0296493 x=2161.0 y=523.5 length=330","Leptolyngbya frigida -I85.91 Q322"
"pH2_s-28F::IQMTTU203FJ0IL rank=0296493 x=2161.0 y=523.5 length=330","Flavobacterium sp -I85.78 Q322"
"pH2_s-28F::IQMTTU203FJ0IL rank=0296493 x=2161.0 y=523.5 length=330","Planktothrix agardhii -I85.91 Q322"
"pH2_s-28F::IQMTTU203FJ0IL rank=0296493 x=2161.0 y=523.5 length=330","Synechococcus sp -I85.52 Q322"
"96-28F::IQI8EWF01CIO5E rank=0626388 x=915.0 y=3904.0 length=334","Enterobacter sp -I99.28 Q322"
"96-28F::IQI8EWF01CIO5E rank=0626388 x=915.0 y=3904.0 length=334","Serratia liquefaciens -I99.28 Q322"
"96-28F::IQI8EWF01CIO5E rank=0626388 x=915.0 y=3904.0 length=334","Serratia proteamaculans -I99.28 Q322"
